"Item Type","Brand/Manufacture","Vendor","SKU","UPC","Case Barcode","Unit Description","Fullname","Pick Name","Unit Weight(lbs)","Length(in)","Width(in)","Height(in)","Item Description","Additional Description"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0208","640994490922","","Each","Chocolate Shoppe Caramel Cashew NSAs Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Caramel Cashew NSAs Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Caramel Cashew NSAs Ice"," Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0209","640994420967","","Each","Chocolate Shoppe Caramel Chaoss Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Caramel Chaoss Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Caramel Chaoss Ice Crea","m, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0210","640994470917","","Each","Chocolate Shoppe Carrot Mango Italian Ices Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Carrot Mango Italian Ices Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Carrot Mango Italian Ic","es Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0211","640994410982","","Each","Chocolate Shoppe Cherry Chocolate Chips Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Cherry Chocolate Chips Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Cherry Chocolate Chips ","Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0212","640994411040","","Each","Chocolate Shoppe Chocolates Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Chocolates Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Chocolates Ice Cream, 3","  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0213","640994491066","","Each","","","","","","","",""
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0214","640994411118","","Each","Chocolate Shoppe Cinnamon Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Cinnamon Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Cinnamon Ice Cream, 3  ","Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0215","640994411163","","Each","Chocolate Shoppe Coconuts Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Coconuts Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Coconuts Ice Cream, 3  ","Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0216","640994431543","","Each","Chocolate Shoppe Coconut Almond Blisss Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Coconut Almond Blisss Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Coconut Almond Blisss I","ce Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0217","640994421094","","Each","Chocolate Shoppe Cookie Doughs Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Cookie Doughs Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Cookie Doughs Ice Cream",", 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0218","640994421131","","Each","Chocolate Shoppe Cotton Candy Twists Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Cotton Candy Twists Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Cotton Candy Twists Ice"," Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0219","640994441375","","Each","Chocolate Shoppe Door County Cherrys Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Door County Cherrys Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Door County Cherrys Ice"," Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0220","640994411477","","Each","Chocolate Shoppe Dutch Maid Vanillas Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Dutch Maid Vanillas Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Dutch Maid Vanillas Ice"," Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0221","640994441610","","Each","Chocolate Shoppe Egg Nogs Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Egg Nogs Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Egg Nogs Ice Cream, 3  ","Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0222","640994411705","","Each","Chocolate Shoppe Espressos Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Espressos Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Espressos Ice Cream, 3 "," Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0223","640994421674","","Each","Chocolate Shoppe Espresso Oreos Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Espresso Oreos Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Espresso Oreos Ice Crea","m, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0224","640994461687","","Each","Chocolate Shoppe ESPRESSO OREO Non-Dairy/Soy Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe ESPRESSO OREO Non-Dairy/Soy Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe ESPRESSO OREO Non-Dairy","/Soy Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0225","640994421780","","Each","Chocolate Shoppe Exhausted Parents Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Exhausted Parents Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Exhausted Parents Ice C","ream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0226","640994421858","","Each","Chocolate Shoppe Fat Elviss Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Fat Elviss Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Fat Elviss Ice Cream, 3","  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0227","640994412016","","Each","","","","","","","",""
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0228","640994412269","","Each","Chocolate Shoppe Green Teas Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Green Teas Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Green Teas Ice Cream, 3","  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0229","640994422091","","Each","Chocolate Shoppe Halley's Comets Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Halley's Comets Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Halley's Comets Ice Cre","am, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0230","640994432519","","Each","Chocolate Shoppe Heaps of Loves Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Heaps of Loves Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Heaps of Loves Ice Crea","m, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0231","640994443386","","Each","Chocolate Shoppe Key Lime Pies Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Key Lime Pies Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Key Lime Pies Ice Cream",", 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0232","640994423418","","Each","Chocolate Shoppe Kitty Kitty Bang Bangs Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Kitty Kitty Bang Bangs Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Kitty Kitty Bang Bangs ","Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0233","999123456789","","Each","Chocolate Shoppe Lemon Italian Ices Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Lemon Italian Ices Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Lemon Italian Ices Ice ","Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0234","640994443720","","Each","Chocolate Shoppe Lemon Meringues Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Lemon Meringues Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Lemon Meringues Ice Cre","am, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0235","640994410302","","Each","Chocolate Shoppe Lemon Poppy Seeds Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Lemon Poppy Seeds Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Lemon Poppy Seeds Ice C","ream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0236","640994423944","","Each","Chocolate Shoppe Mackinac Island Fudges Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Mackinac Island Fudges Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Mackinac Island Fudges ","Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0237","640994433967","","Each","Chocolate Shoppe Maple Nuts Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Maple Nuts Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Maple Nuts Ice Cream, 3","  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0238","640994423999","","Each","Chocolate Shoppe Mint Avalanches Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Mint Avalanches Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Mint Avalanches Ice Cre","am, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0239","640994413990","","Each","Chocolate Shoppe Mint Chips Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Mint Chips Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Mint Chips Ice Cream, 3","  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0240","640994424200","","Each","Chocolate Shoppe Munchie Madnesss Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Munchie Madnesss Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Munchie Madnesss Ice Cr","eam, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0241","640994414614","","Each","Chocolate Shoppe Old Fashioned Vanillas Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Old Fashioned Vanillas Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Old Fashioned Vanillas ","Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0242","640994444888","","Each","Chocolate Shoppe Peachs Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Peachs Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Peachs Ice Cream, 3  Tu","b (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0243","640994414904","","Each","Chocolate Shoppe Peppermint Sticks Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Peppermint Sticks Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Peppermint Sticks Ice C","ream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0244","640994434889","","Each","Chocolate Shoppe Pistachio Nuts Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Pistachio Nuts Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Pistachio Nuts Ice Crea","m, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0245","640994435053","","Each","Chocolate Shoppe Praline Pecans Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Praline Pecans Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Praline Pecans Ice Crea","m, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0246","640994445014","","Each","Chocolate Shoppe Pumpkins Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Pumpkins Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Pumpkins Ice Cream, 3  ","Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0247","640994475523","","Each","Chocolate Shoppe Raspberry Lemon Italian Ices Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Raspberry Lemon Italian Ices Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Raspberry Lemon Italian"," Ices Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0248","640994465487","","Each","Chocolate Shoppe Raspberry Nebula Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Raspberry Nebula Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Raspberry Nebula Ice Cr","eam, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0249","640994425283","","Each","Chocolate Shoppe Raspberry Rhapsody Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Raspberry Rhapsody Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Raspberry Rhapsody Ice ","Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0250","640994435596","","Each","Chocolate Shoppe Rocky Roads Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Rocky Roads Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Rocky Roads Ice Cream, ","3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0251","640994445885","","Each","Chocolate Shoppe Snap-O-Lanterns Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Snap-O-Lanterns Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Snap-O-Lanterns Ice Cre","am, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0252","640994466682","","Each","Chocolate Shoppe Soy Vanilla Chocolate Chips Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Soy Vanilla Chocolate Chips Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Soy Vanilla Chocolate C","hips Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0253","640994425337","","Each","Chocolate Shoppe Spicy Whiskey Truffles Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Spicy Whiskey Truffles Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Spicy Whiskey Truffles ","Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0254","640994415796","","Each","Chocolate Shoppe Strawberrys Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Strawberrys Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Strawberrys Ice Cream, ","3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0255","640994425948","","Each","Chocolate Shoppe Strawberry Cheesecakes Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Strawberry Cheesecakes Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Strawberry Cheesecakes ","Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0256","640994415987","","Each","Chocolate Shoppe Supermans Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Supermans Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Supermans Ice Cream, 3 "," Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0257","640994476113","","Each","","","","","","","",""
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0258","640994436197","","Each","Chocolate Shoppe This & Just Got Seriouss Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe This & Just Got Seriouss Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe This & Just Got Serious","s Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0259","640994445816","","Each","Chocolate Shoppe Toasted Mallow S'moress Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Toasted Mallow S'moress Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Toasted Mallow S'moress"," Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0260","640994436227","","Each","Chocolate Shoppe Turtles Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Turtles Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Turtles Ice Cream, 3  T","ub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0261","640994424729","","Each","Chocolate Shoppe Ultimate Oreos Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Ultimate Oreos Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Ultimate Oreos Ice Crea","m, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0262","640994416649","","Each","Chocolate Shoppe Vanilla Beans Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Vanilla Beans Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Vanilla Beans Ice Cream",", 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0263","640994416670","","Each","Chocolate Shoppe Vanilla Custards Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Vanilla Custards Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Vanilla Custards Ice Cr","eam, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0264","","","Each","","","","","","","",""
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0265","640994428796","","Each","Chocolate Shoppe Yippee Skippees Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Yippee Skippees Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Yippee Skippees Ice Cre","am, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0266","640994417851","","Each","Chocolate Shoppe Zanzibar Dark Chocolates Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe Zanzibar Dark Chocolates Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe Zanzibar Dark Chocolate","s Ice Cream, 3  Tub (1-1 Each)"
"Frozen","Chocolate Shoppe","Chocolate Shoppe","ETFZ-0000-0267","640994427881","","Each","Chocolate Shoppe ZOREOs Ice Cream, 3  Tub (1-1 Each)","Chocolate Shoppe ZOREOs Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","Chocolate Shoppe ZOREOs Ice Cream, 3  Tu","b (1-1 Each)"
"Frozen","Haagen-Dazs","DOT","ETFZ-0000-0268","074570984770","","Each","Haagen-Dazs Chocolate & Dark Chocolate Ice Cream Bar, 3.67 oz. Bar (1-12 Case)","Haagen-Dazs Chocolate & Dark Chocolate Ice Cream Bar, 3.67 oz. Bar (1-12 Case)","0.219","2.25","6.5","1.45","Haagen-Dazs Chocolate & Dark Chocolate I","ce Cream Bar, 3.67 oz. Bar (1-12 Case)"
"Frozen","Haagen-Dazs","DOT","ETFZ-0000-0269","10074570651679","","Each","Haagen-Dazs Chocolate Peanut Butter Ice Cream, 3.6 oz. Cup (1-12 Case)","Haagen-Dazs Chocolate Peanut Butter Ice Cream, 3.6 oz. Cup (1-12 Case)","0.225","2.7","2.7","2.4","Haagen-Dazs Chocolate Peanut Butter Ice ","Cream, 3.6 oz. Cup (1-12 Case)"
"Frozen","Haagen-Dazs","DOT","ETFZ-0000-0270","074570470297","","Each","Haagen-Dazs Vanilla Milk Chocolate Ice Cream Bar, 3 oz. Bar (1-12 Case)","Haagen-Dazs Vanilla Milk Chocolate Ice Cream Bar, 3 oz. Bar (1-12 Case)","0.562","1.44","6.88","6.5","Haagen-Dazs Vanilla Milk Chocolate Ice C","ream Bar, 3 oz. Bar (1-12 Case)"
"Frozen","Haagen-Dazs","DOT","ETFZ-0000-0271","074570208821","","Each","Haagen-Dazs Vanilla with Almonds Ice Cream Bar, 3.67 oz. Bar (1-12 Case)","Haagen-Dazs Vanilla with Almonds Ice Cream Bar, 3.67 oz. Bar (1-12 Case)","0.66","7.7","1.65","6.55","Haagen-Dazs Vanilla with Almonds Ice Cre","am Bar, 3.67 oz. Bar (1-12 Case)"
"Frozen","Haagen-Dazs","DOT","ETFZ-0000-0272","10074570651686","","Each","Haagen-Dazs Caramel Cone Ice Cream, 3.6 oz. Cup (1-12 Case)","Haagen-Dazs Caramel Cone Ice Cream, 3.6 oz. Cup (1-12 Case)","0.225","999","999","999","Haagen-Dazs Caramel Cone Ice Cream, 3.6 ","oz. Cup (1-12 Case)"
"Frozen","Haagen-Dazs","DOT","ETFZ-0000-0273","074570412709","","Each","Haagen-Dazs Coffee Almond Crunch Ice Cream Bar, 3.67 oz. Bar (1-12 Case)","Haagen-Dazs Coffee Almond Crunch Ice Cream Bar, 3.67 oz. Bar (1-12 Case)","999","999","999","999","Haagen-Dazs Coffee Almond Crunch Ice Cre","am Bar, 3.67 oz. Bar (1-12 Case)"
"Frozen","Sour Patch Kids","DOT","ETFZ-0000-0274","072554242977","","Each","Sour Patch Kids Sour Patch Redberry Ice Cream Bar, 3 oz. Bar (1-24 Case)","Sour Patch Kids Sour Patch Redberry Ice Cream Bar, 3 oz. Bar (1-24 Case)","0.2","999","999","999","Sour Patch Kids Sour Patch Redberry Ice ","Cream Bar, 3 oz. Bar (1-24 Case)"
"Frozen","Nestle","Dreyers","ETFZ-0000-0275","072554961588","","Each","Nestle Mickey Mouse Ice Cream Bar, 3 oz. Bar (1-24 Case)","Nestle Mickey Mouse Ice Cream Bar, 3 oz. Bar (1-24 Case)","999","999","999","999","Nestle Mickey Mouse Ice Cream Bar, 3 oz."," Bar (1-24 Case)"
"Frozen","Nestle","Dreyers","ETFZ-0000-0276","072554156168","","Each","Nestle Butterfinger Frozen Dairy Dessert, 4 fl. oz. Cup (1-12 Case)","Nestle Butterfinger Frozen Dairy Dessert, 4 fl. oz. Cup (1-12 Case)","999","3.5","3.5","3.9","Nestle Butterfinger Frozen Dairy Dessert",", 4 fl. oz. Cup (1-12 Case)"
"Frozen","Butterfinger","Dreyers","ETFZ-0000-0277","10072554110730","","Each","Butterfinger Butterfinger Candy Bar, 1.9 oz. King Size Bar (1-24 Case)","Butterfinger Butterfinger Candy Bar, 1.9 oz. King Size Bar (1-24 Case)","999","999","999","999","Butterfinger Butterfinger Candy Bar, 1.9"," oz. King Size Bar (1-24 Case)"
"Frozen","Nestle","Dreyers","ETFZ-0000-0278","10072554111508","","Each","Nestle Cookies N' Cream Frozen Dairy Dessert, 3 fl. oz. Bar (1-6 Pack)","Nestle Cookies N' Cream Frozen Dairy Dessert, 3 fl. oz. Bar (1-6 Pack)","0.15","1","7.5","3","Nestle Cookies N' Cream Frozen Dairy Des","sert, 3 fl. oz. Bar (1-6 Pack)"
"Frozen","Nestle","Dreyers","ETFZ-0000-0279","10072554111560","","Each","Nestle Crunch Bar, 1.55 oz. Bar (1-36 Case)","Nestle Crunch Bar, 1.55 oz. Bar (1-36 Case)","999","9.5","3.5","6.5","Nestle Crunch Bar, 1.55 oz. Bar (1-36 Ca","se)"
"Frozen","Nestle","Dreyers","ETFZ-0000-0280","10041548825530","","Each","Nestle Dibs Vanilla with Crunch Coating Ice Cream, 4 oz. Cup (1-12 Case)","Nestle Dibs Vanilla with Crunch Coating Ice Cream, 4 oz. Cup (1-12 Case)","999","14.3","10.8","4.3","Nestle Dibs Vanilla with Crunch Coating ","Ice Cream, 4 oz. Cup (1-12 Case)"
"Frozen","Nestle","DOT","ETFZ-0000-0281","041548405490","","Each","Nestle Dibs Vanilla with Crunch Coating Ice Cream, 4 oz. Cup (1-16 Case)","Nestle Dibs Vanilla with Crunch Coating Ice Cream, 4 oz. Cup (1-16 Case)","0.25","14.3","10.8","4.3","Nestle Dibs Vanilla with Crunch Coating ","Ice Cream, 4 oz. Cup (1-16 Case)"
"Frozen","Nestle","Dreyers","ETFZ-0000-0282","10072554218900","","Each","Nestle Drumstick Triple Chocolate Ice Cream Cone, 7 oz. King Size Bar (1-5 Case)","Nestle Drumstick Triple Chocolate Ice Cream Cone, 7 oz. King Size Bar (1-5 Case)","999","999","999","999","Nestle Drumstick Triple Chocolate Ice Cr","eam Cone, 7 oz. King Size Bar (1-5 Case)"
"Frozen","Nestle","Dreyers","ETFZ-0000-0283","10072554218603","","Each","Nestle Drumstick Vanilla and Chocolate Ice Cream Cone, 7.5 fl. oz. King Size Bar (1-12 Case)","Nestle Drumstick Vanilla and Chocolate Ice Cream Cone, 7.5 fl. oz. King Size Bar (1-12 Case)","0.438","7.75","3","3","Nestle Drumstick Vanilla and Chocolate I","ce Cream Cone, 7.5 fl. oz. King Size Bar (1-12 Case)"
"Frozen","Nestle","Dreyers","ETFZ-0000-0284","10028000065819","","Each","Nestle Strawberry Shortcake Ice Cream Bar, 3.5 fl. oz. King Size Bar (1-24 Case)","Nestle Strawberry Shortcake Ice Cream Bar, 3.5 fl. oz. King Size Bar (1-24 Case)","0.2","6.88","2","1","Nestle Strawberry Shortcake Ice Cream Ba","r, 3.5 fl. oz. King Size Bar (1-24 Case)"
